Row ID+O6G3A1:R6,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,State,City,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Profit,Returns,Payment Mode
5792,CA-2020-140186,29-09-2020,02-10-2020,First Class,PG-18820,Patrick Gardner,Consumer,India,Kerela,Kerela,South,FUR-CH-10002961,Furniture,Modular Switches,"Leather Task Chair, Black",187.784,1,0,1,COD
9141,CA-2020-123029,30-09-2020,02-10-2020,Second Class,BT-11530,Bradley Talbott,Home Office,India,Kerela,Kerela,South,TEC-AC-10002402,Technology,Electrical Fans,Razer Kraken PRO Over Ear PC and Music Headset,206.98,2,47.994,0,Online
2217,CA-2020-129378,01-10-2020,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,India,Kerela,Kerela,South,FUR-CH-10000553,Furniture,Modular Switches,"Metal Folding Modular Switches, Beige, 4/Carton",133.608,4,9.5032,0,Cards
8992,US-2020-139577,01-10-2020,06-10-2020,Standard Class,TN-21040,Tanja Norvell,Home Office,India,Kerela,Kerela,South,TEC-AC-10004708,Technology,Electrical Fans,Sony 32GB Class 10 Micro SDHC R40 Memory Card,146.75,5,21.9975,0,COD
2216,CA-2020-129378,01-10-2020,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,India,Kerela,Kerela,South,OFF-AP-10000576,Office Supplies,Home Automation,"Belkin 325VA UPS Surge Protector, 6'",269.96,2,60.49,0,Cards
2214,CA-2020-129378,01-10-2020,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,India,Kerela,Kerela,South,OFF-BI-10002012,Office Supplies,Wire and Cables,Wilson Jones Easy Flow II Sheet Lifters,73.44,1,0.504,0,Cards
2215,CA-2020-129378,01-10-2020,02-10-2020,First Class,NS-18505,Neola Schneider,Consumer,India,Kerela,Kerela,South,OFF-BI-10001922,Office Supplies,Wire and Cables,Storex Dura Pro Wire and Cables,152.776,13,20.8494,0,Cards
3192,CA-2020-123981,02-10-2020,08-10-2020,Standard Class,RW-19630,Rob Williams,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10002115,Technology,LED,Plantronics 81402,110.99,1,17.1574,0,Cards
4136,CA-2020-105914,02-10-2020,08-10-2020,Standard Class,PV-18985,Paul Van Hugh,Home Office,India,Kerela,Kerela,South,OFF-BI-10002854,Office Supplies,Wire and Cables,"Performers Binder/Pad Holder, Black",145.12,5,42.045,0,COD
7206,CA-2020-137414,02-10-2020,06-10-2020,Standard Class,CM-12115,Chad McGuire,Consumer,India,Kerela,Kerela,South,FUR-FU-10001424,Furniture,MCBs & DBs,Dax Clear Box Frame,139.46,2,5.9364,1,Cards
6372,CA-2020-143035,03-10-2020,05-10-2020,Second Class,CC-12430,Chuck Clark,Home Office,India,Karnataka,Bangalore,South,FUR-FU-10001934,Furniture,MCBs & DBs,Magnifier Swing Arm Lamp,118.92,4,21.8192,0,Cards
6374,CA-2020-143035,03-10-2020,05-10-2020,Second Class,CC-12430,Chuck Clark,Home Office,India,Karnataka,Bangalore,South,TEC-AC-10002049,Technology,Electrical Fans,Logitech G19 Programmable Gaming Keyboard,403.97,3,66.9546,0,COD
7959,CA-2020-131807,05-10-2020,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,India,Kerela,Kerela,South,FUR-FU-10004666,Furniture,MCBs & DBs,DAX Clear Channel Poster Frame,108.9,5,26.973,1,Online
6339,CA-2020-143112,05-10-2020,09-10-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10003095,Technology,LED,Samsung HM1900 Bluetooth Headset,111.8,4,43.9,0,Cards
975,US-2020-103247,05-10-2020,08-10-2020,Second Class,PO-19195,Phillina Ober,Home Office,India,Karnataka,Bangalore,South,TEC-PH-10003555,Technology,LED,Motorola HK250 Universal Bluetooth Headset,198.93,7,3.2186,1,Online
6340,CA-2020-143112,05-10-2020,09-10-2020,Standard Class,TS-21370,Todd Sumrall,Corporate,India,Karnataka,Bangalore,South,FUR-CH-10002880,Furniture,Modular Switches,"Global High-Back Leather Tilter, Burgundy",247.382,2,2.4598,0,Online
7956,CA-2020-131807,05-10-2020,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,India,Kerela,Kerela,South,FUR-CH-10001190,Furniture,Modular Switches,Global Deluxe High-Back Office Chair in Storm,460.168,4,-59.8356,1,Online
7958,CA-2020-131807,05-10-2020,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,India,Kerela,Kerela,South,OFF-AP-10004052,Office Supplies,Home Automation,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",88.8,4,4.108,1,COD
7961,CA-2020-131807,05-10-2020,10-10-2020,Standard Class,GG-14650,Greg Guthrie,Corporate,India,Kerela,Kerela,South,TEC-PH-10000702,Technology,LED,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",120.992,1,2.6973,1,Cards
4835,CA-2020-167661,05-10-2020,10-10-2020,Standard Class,MP-18175,Mike Pelletier,Home Office,India,Kerela,Kerela,South,OFF-BI-10002571,Office Supplies,Wire and Cables,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",133.92,5,13.473,0,Online
4837,CA-2020-167661,05-10-2020,10-10-2020,Standard Class,MP-18175,Mike Pelletier,Home Office,India,Kerela,Kerela,South,OFF-BI-10001097,Office Supplies,Wire and Cables,Avery Hole Reinforcements,113.936,4,7.2268,0,Online
976,US-2020-103247,05-10-2020,08-10-2020,Second Class,PO-19195,Phillina Ober,Home Office,India,Karnataka,Bangalore,South,OFF-BI-10004492,Office Supplies,Wire and Cables,Tuf-Vin Wire and Cables,182.792,3,25.5798,1,COD
3052,US-2020-148054,06-10-2020,11-10-2020,Standard Class,NZ-18565,Nick Zandusky,Home Office,India,Tamil Nadu,Madurai,South,OFF-AP-10004336,Office Supplies,Home Automation,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",268.84,4,66.0736,0,Online
4182,US-2020-136868,06-10-2020,12-10-2020,Standard Class,CR-12820,Cyra Reiten,Home Office,India,Karnataka,Bangalore,South,TEC-AC-10001539,Technology,Electrical Fans,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,331.96,4,115.1856,0,Online
3051,US-2020-148054,06-10-2020,11-10-2020,Standard Class,NZ-18565,Nick Zandusky,Home Office,India,Tamil Nadu,Madurai,South,FUR-FU-10003247,Furniture,MCBs & DBs,36X48 HARDFLOOR CHAIRMAT,110.96,2,2.9372,0,Online
2407,CA-2020-108574,07-10-2020,11-10-2020,Standard Class,MG-18145,Mike Gockenbach,Consumer,India,Kerela,Kerela,South,TEC-PH-10000702,Technology,LED,"Square Credit Card Reader, 4 1/2"" x 4 1/2"" x 1"", White",119.92,10,26.973,0,Cards
2406,CA-2020-108574,07-10-2020,11-10-2020,Standard Class,MG-18145,Mike Gockenbach,Consumer,India,Kerela,Kerela,South,TEC-PH-10003555,Technology,LED,Motorola HK250 Universal Bluetooth Headset,151.744,7,-28.9674,0,COD
2405,CA-2020-108574,07-10-2020,11-10-2020,Standard Class,MG-18145,Mike Gockenbach,Consumer,India,Kerela,Kerela,South,TEC-AC-10002049,Technology,Electrical Fans,Logitech G19 Programmable Gaming Keyboard,1157.91,9,200.8638,0,COD
5481,CA-2020-105487,08-10-2020,14-10-2020,Standard Class,CS-12250,Chris Selesnick,Corporate,India,Kerela,Kerela,South,TEC-PH-10001336,Technology,LED,Digium D40 VoIP phone,129.192,1,11.6091,0,Online
7171,US-2020-168613,08-10-2020,14-10-2020,Standard Class,GM-14440,Gary McGarr,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10002372,Furniture,Modular Switches,Office Star - Ergonomically Designed Knee Chair,184.764,2,3.2392,0,COD
5483,CA-2020-105487,08-10-2020,14-10-2020,Standard Class,CS-12250,Chris Selesnick,Corporate,India,Kerela,Kerela,South,TEC-AC-10003610,Technology,Electrical Fans,Logitech Illuminated - Keyboard,269.96,4,115.1808,0,Online
5482,CA-2020-105487,08-10-2020,14-10-2020,Standard Class,CS-12250,Chris Selesnick,Corporate,India,Kerela,Kerela,South,TEC-AC-10002305,Technology,Electrical Fans,KeyTronic E03601U1 - Keyboard - Beige,126,2,6.48,0,Online
3820,CA-2020-141873,09-10-2020,14-10-2020,Standard Class,HG-14845,Harry Greene,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10001031,Office Supplies,Wire and Cables,Pressboard Data Wire and Cables by Wilson Jones,125.816,3,4.3254,0,Online
3823,CA-2020-141873,09-10-2020,14-10-2020,Standard Class,HG-14845,Harry Greene,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10003655,Office Supplies,Wire and Cables,Durable Pressboard Wire and Cables,144.24,6,6.156,0,Online
2763,CA-2020-126536,12-10-2020,14-10-2020,First Class,NK-18490,Neil Knudson,Home Office,India,Kerela,Kerela,South,OFF-BI-10001191,Office Supplies,Wire and Cables,Canvas Sectional Post Wire and Cables,123.84,5,36.917,0,Cards
5941,CA-2020-112431,12-10-2020,14-10-2020,Second Class,RW-19690,Robert Waldorf,Consumer,India,Kerela,Kerela,South,TEC-AC-10001465,Technology,Electrical Fans,SanDisk Cruzer 64 GB USB Flash Drive,461.84,12,130.752,0,COD
2762,CA-2020-126536,12-10-2020,14-10-2020,First Class,NK-18490,Neil Knudson,Home Office,India,Kerela,Kerela,South,TEC-AC-10003709,Technology,Electrical Fans,Maxell 4.7GB DVD-R 5/Pack,110.99,1,0.4356,0,Cards
8857,CA-2020-135909,13-10-2020,20-10-2020,Standard Class,JW-15220,Jane Waco,Corporate,India,Kerela,Kerela,South,TEC-AC-10002335,Technology,Electrical Fans,Logitech Media Keyboard K200,239.94,6,39.8886,0,COD
3007,CA-2020-116519,13-10-2020,15-10-2020,First Class,CR-12730,Craig Reiter,Consumer,India,Karnataka,Bangalore,South,OFF-AP-10000828,Office Supplies,Home Automation,Avanti 4.4 Cu. Ft. Refrigerator,921.9,5,253.372,0,Online
8859,CA-2020-135909,13-10-2020,20-10-2020,Standard Class,JW-15220,Jane Waco,Corporate,India,Kerela,Kerela,South,OFF-BI-10003527,Office Supplies,Wire and Cables,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5107.96,5,1906.485,0,COD
8858,CA-2020-135909,13-10-2020,20-10-2020,Standard Class,JW-15220,Jane Waco,Corporate,India,Kerela,Kerela,South,TEC-PH-10003187,Technology,LED,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,125.984,2,-7.996,0,Online
1752,CA-2020-168837,14-10-2020,17-10-2020,First Class,JW-15955,Joni Wasserman,Consumer,India,Kerela,Kerela,South,FUR-FU-10001918,Furniture,MCBs & DBs,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,102.46,2,3.6894,0,Online
7286,CA-2020-151183,14-10-2020,19-10-2020,Standard Class,BK-11260,Berenike Kampe,Consumer,India,Kerela,Kerela,South,TEC-AC-10003614,Technology,Electrical Fans,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",154.36,4,15.2988,0,COD
6837,CA-2020-142643,15-10-2020,20-10-2020,Standard Class,DL-13495,Dionis Lloyd,Corporate,India,Kerela,Kerela,South,FUR-FU-10000087,Furniture,MCBs & DBs,"Executive Impressions 14"" Two-Color Numerals Wall Clock",107.72,1,9.3152,0,COD
1597,CA-2020-132234,16-10-2020,18-10-2020,First Class,MY-17380,Maribeth Yedwab,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10001290,Furniture,MCBs & DBs,Executive Impressions Supervisor Wall Clock,562.3,13,175.136,0,Online
8019,CA-2020-114804,17-10-2020,19-10-2020,Second Class,BF-11020,Barry Französisch,Corporate,India,Kerela,Kerela,South,TEC-PH-10001700,Technology,LED,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,158.792,1,4.6193,0,COD
3059,CA-2020-131492,19-10-2020,24-10-2020,Second Class,HH-15010,Hilary Holden,Corporate,India,Kerela,Kerela,South,FUR-FU-10003878,Furniture,MCBs & DBs,"Linden 10"" Round Wall Clock, Black",140.56,2,10.3904,1,COD
9706,CA-2020-125990,19-10-2020,23-10-2020,Standard Class,JS-16030,Joy Smith,Consumer,India,Kerela,Kerela,South,OFF-BI-10004826,Office Supplies,Wire and Cables,JM Magazine Binder,146.624,3,13.8684,0,Online
3190,US-2020-146416,20-10-2020,22-10-2020,Second Class,JE-16165,Justin Ellison,Corporate,India,Kerela,Kerela,South,OFF-BI-10001787,Office Supplies,Wire and Cables,Wilson Jones Four-Pocket Poly Wire and Cables,127.928,4,7.5864,0,Online
2625,CA-2020-127180,22-10-2020,24-10-2020,First Class,TA-21385,Tom Ashbrook,Home Office,India,Karnataka,Bangalore,South,TEC-PH-10001494,Technology,LED,Polycom CX600 IP Phone VoIP phone,1037.6,8,647.892,0,COD
2627,CA-2020-127180,22-10-2020,24-10-2020,First Class,TA-21385,Tom Ashbrook,Home Office,India,Karnataka,Bangalore,South,TEC-PH-10003800,Technology,LED,i.Sound Portable Power - 8000 mAh,134.99,1,0.5299,0,COD
2896,CA-2020-139913,23-10-2020,29-10-2020,Standard Class,JC-16105,Julie Creighton,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10001552,Technology,LED,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,143.88,3,10.0464,0,COD
2895,CA-2020-139913,23-10-2020,29-10-2020,Standard Class,JC-16105,Julie Creighton,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10000771,Furniture,MCBs & DBs,"Eldon 200 Class Desk Electrical Fans, Smoke",141.08,11,29.0136,0,COD
4025,CA-2020-130764,27-10-2020,28-10-2020,First Class,JO-15145,Jack O'Briant,Corporate,India,Kerela,Kerela,South,TEC-PH-10003215,Technology,LED,Jackery Bar Premium Fast-charging Portable Charger,118.84,4,34.742,0,COD
7620,CA-2020-151225,27-10-2020,29-10-2020,First Class,JM-15655,Jim Mitchum,Corporate,India,Kerela,Kerela,South,TEC-PH-10004100,Technology,LED,Griffin GC17055 Auxiliary Audio Cable,155.96,5,7.196,0,COD
1708,CA-2020-123491,30-10-2020,05-11-2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,India,Kerela,Kerela,South,TEC-PH-10003505,Technology,LED,Geemarc AmpliPOWER60,194.48,2,16.704,1,COD
1712,CA-2020-123491,30-10-2020,05-11-2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,India,Kerela,Kerela,South,OFF-AP-10002684,Office Supplies,Home Automation,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",1735.12,14,510.636,1,COD
1710,CA-2020-123491,30-10-2020,05-11-2020,Standard Class,JK-15205,Jamie Kunitz,Consumer,India,Kerela,Kerela,South,FUR-CH-10003061,Furniture,Modular Switches,"Global Leather Task Chair, Black",172.992,1,-0.8999,1,Online
6823,US-2020-115609,02-11-2020,07-11-2020,Standard Class,CS-12505,Cindy Stewart,Consumer,India,Kerela,Kerela,South,OFF-AP-10003040,Office Supplies,Home Automation,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,178.1,5,43.706,0,COD
4587,US-2020-163790,02-11-2020,04-11-2020,Second Class,NL-18310,Nancy Lomonaco,Home Office,India,Kerela,Kerela,South,OFF-BI-10003718,Office Supplies,Wire and Cables,GBC Therma-A-Bind 250T Electric Binding System,622.352,6,206.6232,0,COD
4589,US-2020-163790,02-11-2020,04-11-2020,Second Class,NL-18310,Nancy Lomonaco,Home Office,India,Kerela,Kerela,South,FUR-FU-10002508,Furniture,MCBs & DBs,Document Clip Frames,131.02,3,10.5084,0,Cards
7997,US-2020-105998,03-11-2020,05-11-2020,First Class,CR-12580,Clay Rozendal,Home Office,India,Kerela,Kerela,South,TEC-AC-10004469,Technology,Electrical Fans,Microsoft Sculpt Comfort Mouse,220.75,5,87.89,0,Online
9471,CA-2020-102925,05-11-2020,10-11-2020,Second Class,CD-12280,Christina DeMoss,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10001448,Technology,LED,Anker Astro 15000mAh USB Portable Charger,124.98,2,3.9992,0,Online
9474,CA-2020-102925,05-11-2020,10-11-2020,Second Class,CD-12280,Christina DeMoss,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10004245,Furniture,MCBs & DBs,"Career Cubicle Clock, 8 1/4"", Black",133.4,5,38.532,0,Online
9473,CA-2020-102925,05-11-2020,10-11-2020,Second Class,CD-12280,Christina DeMoss,Consumer,India,Karnataka,Bangalore,South,FUR-CH-10004875,Furniture,Modular Switches,Harbour Creations 67200 Series Stacking Modular Switches,166.124,2,24.2012,0,COD
9467,CA-2020-102925,05-11-2020,10-11-2020,Second Class,CD-12280,Christina DeMoss,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10002735,Office Supplies,Wire and Cables,GBC Prestige Therm-A-Bind Covers,207.688,6,55.5822,0,COD
2308,CA-2020-116225,05-11-2020,09-11-2020,Standard Class,SV-20935,Susan Vittorini,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10001432,Technology,Electrical Fans,Enermax Aurora Lite Keyboard,427.75,5,171.93,0,COD
9472,CA-2020-102925,05-11-2020,10-11-2020,Second Class,CD-12280,Christina DeMoss,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10002706,Office Supplies,Wire and Cables,Avery Premier Heavy-Duty Binder with Round Locking Rings,114.424,1,3.7128,0,Online
1230,CA-2020-100013,06-11-2020,11-11-2020,Standard Class,ZC-21910,Zuschuss Carroll,Consumer,India,Kerela,Kerela,South,FUR-FU-10001424,Furniture,MCBs & DBs,Dax Clear Box Frame,111.73,1,2.9682,0,COD
5907,US-2020-153948,06-11-2020,06-11-2020,Same Day,FM-14290,Frank Merwin,Home Office,India,Kerela,Kerela,South,TEC-AC-10003441,Technology,Electrical Fans,Kingston Digital DataTraveler 32GB USB 2.0,140.95,1,1.017,0,COD
3560,CA-2020-152737,07-11-2020,12-11-2020,Standard Class,TS-21505,Tony Sayre,Consumer,India,Kerela,Kerela,South,TEC-AC-10004975,Technology,Electrical Fans,Plantronics Audio 995 Wireless Stereo Headset,449.8,4,145.134,0,Online
2075,CA-2020-122504,07-11-2020,12-11-2020,Second Class,DB-13270,Deborah Brumfield,Home Office,India,Kerela,Kerela,South,TEC-PH-10002468,Technology,LED,"Plantronics CS 50-USB - headset - Convertible, Monaural",786.544,7,66.6351,1,Online
8331,CA-2020-113572,07-11-2020,11-11-2020,Standard Class,FP-14320,Frank Preis,Consumer,India,Karnataka,Bangalore,South,TEC-AC-10002370,Technology,Electrical Fans,Maxell CD-R Discs,86.88,4,2.5216,0,Online
3559,CA-2020-152737,07-11-2020,12-11-2020,Standard Class,TS-21505,Tony Sayre,Consumer,India,Kerela,Kerela,South,OFF-BI-10002982,Office Supplies,Wire and Cables,Avery Self-Adhesive Photo Pockets for Polaroid Photos,144.792,4,7.6272,0,Online
2074,CA-2020-122504,07-11-2020,12-11-2020,Second Class,DB-13270,Deborah Brumfield,Home Office,India,Kerela,Kerela,South,TEC-AC-10003289,Technology,Electrical Fans,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,176.97,3,13.7931,1,Cards
2421,CA-2020-159597,09-11-2020,14-11-2020,Standard Class,MC-17590,Matt Collister,Corporate,India,Kerela,Kerela,South,TEC-AC-10004171,Technology,Electrical Fans,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,130.99,1,43.9956,0,Online
97,CA-2020-161018,09-11-2020,11-11-2020,Second Class,PN-18775,Parhena Norris,Home Office,India,Karnataka,Bangalore,South,FUR-FU-10000629,Furniture,MCBs & DBs,9-3/4 Diameter Round Wall Clock,134.53,7,40.5426,0,Online
2122,CA-2020-158246,09-11-2020,11-11-2020,First Class,JB-15400,Jennifer Braxton,Corporate,India,Kerela,Kerela,South,FUR-CH-10003061,Furniture,Modular Switches,"Global Leather Task Chair, Black",229.976,3,-2.6997,0,Online
7036,CA-2020-119494,09-11-2020,13-11-2020,Standard Class,JE-15610,Jim Epp,Corporate,India,Kerela,Kerela,South,FUR-CH-10004675,Furniture,Modular Switches,"Lifetime Advantage Folding Modular Switches, 4/Carton",541.392,3,52.3392,0,COD
4611,US-2020-141852,09-11-2020,14-11-2020,Standard Class,JE-15745,Joel Eaton,Consumer,India,Kerela,Kerela,South,FUR-FU-10000023,Furniture,MCBs & DBs,Eldon Wave Desk Electrical Fans,156.12,8,20.7328,0,Cards
7352,CA-2020-141138,10-11-2020,16-11-2020,Standard Class,GH-14425,Gary Hwang,Consumer,India,Kerela,Kerela,South,TEC-AC-10001772,Technology,Electrical Fans,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,129.79,7,43.5981,0,COD
8530,CA-2020-137624,10-11-2020,17-11-2020,Standard Class,ME-17320,Maria Etezadi,Home Office,India,Kerela,Kerela,South,FUR-CH-10001714,Furniture,Modular Switches,"Global Leather & Oak Executive Chair, Burgundy",273.424,2,-36.2136,0,Online
3219,CA-2020-104640,10-11-2020,16-11-2020,Standard Class,FH-14275,Frank Hawley,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10002200,Technology,LED,Aastra 6757i CT Wireless VoIP phone,469.88,2,124.9552,0,Cards
3218,CA-2020-104640,10-11-2020,16-11-2020,Standard Class,FH-14275,Frank Hawley,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10003925,Office Supplies,Wire and Cables,Fellowes PB300 Plastic Comb Binding Machine,971.176,3,314.2719,0,Online
2838,CA-2020-110842,11-11-2020,16-11-2020,Standard Class,GA-14725,Guy Armstrong,Consumer,India,Kerela,Kerela,South,OFF-BI-10000977,Office Supplies,Wire and Cables,Ibico Plastic Spiral Binding Combs,162.6,5,39.52,0,Online
2836,CA-2020-110842,11-11-2020,16-11-2020,Standard Class,GA-14725,Guy Armstrong,Consumer,India,Kerela,Kerela,South,OFF-AP-10003971,Office Supplies,Home Automation,Belkin 6 Outlet Metallic Surge Strip,136.89,1,2.8314,0,COD
7468,CA-2020-148985,11-11-2020,15-11-2020,Second Class,TB-21190,Thomas Brumley,Home Office,India,Kerela,Kerela,South,FUR-FU-10001424,Furniture,MCBs & DBs,Dax Clear Box Frame,150.92,4,11.8728,0,Online
4827,US-2020-136707,12-11-2020,15-11-2020,First Class,JE-15610,Jim Epp,Corporate,India,Kerela,Kerela,South,OFF-BI-10003460,Office Supplies,Wire and Cables,Acco 3-Hole Punch,94.016,4,4.9056,0,COD
506,CA-2020-134978,12-11-2020,15-11-2020,Second Class,EB-13705,Ed Braxton,Corporate,India,Karnataka,Bangalore,South,OFF-BI-10003274,Office Supplies,Wire and Cables,"Avery Durable Slant Ring Wire and Cables, No Labels",114.92,5,5.373,0,Cards
7759,CA-2020-112844,13-11-2020,16-11-2020,Second Class,SP-20620,Stefania Perrino,Corporate,India,Karnataka,Bangalore,South,FUR-FU-10004845,Furniture,MCBs & DBs,"Deflect-o EconoMat Nonstudded, No Bevel Mat",186.95,3,30.99,0,Online
3700,CA-2020-160416,13-11-2020,18-11-2020,Second Class,AD-10180,Alan Dominguez,Home Office,India,Karnataka,Bangalore,South,TEC-AC-10004114,Technology,Electrical Fans,KeyTronic 6101 Series - Keyboard - Black,199.96,4,70.5028,0,COD
6747,CA-2020-159156,13-11-2020,16-11-2020,First Class,KB-16600,Ken Brennan,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10004389,Technology,LED,Nokia Lumia 925,674.95,5,163.787,0,Online
7758,CA-2020-112844,13-11-2020,16-11-2020,Second Class,SP-20620,Stefania Perrino,Corporate,India,Karnataka,Bangalore,South,TEC-PH-10003988,Technology,LED,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",149.6,4,12.208,0,Online
9672,US-2020-140312,13-11-2020,19-11-2020,Standard Class,KL-16645,Ken Lonsdale,Consumer,India,Kerela,Kerela,South,TEC-PH-10003442,Technology,LED,Samsung Replacement EH64AVFWE Premium Headset,143,5,1.375,0,COD
8612,CA-2020-123624,13-11-2020,17-11-2020,Second Class,SE-20110,Sanjit Engle,Consumer,India,Kerela,Kerela,South,TEC-AC-10000682,Technology,Electrical Fans,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,151.95,5,29.0325,0,COD
961,CA-2020-152142,14-11-2020,19-11-2020,Standard Class,LW-16990,Lindsay Williams,Corporate,India,Kerela,Kerela,South,FUR-CH-10002965,Furniture,Modular Switches,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",334.568,2,28.1372,0,Cards
1073,CA-2020-106943,14-11-2020,19-11-2020,Standard Class,FO-14305,Frank Olsen,Consumer,India,Karnataka,Bangalore,South,OFF-BI-10003669,Office Supplies,Wire and Cables,3M Organizer Strips,121.64,2,3.024,0,Online
9666,CA-2020-157448,16-11-2020,20-11-2020,Standard Class,LC-16885,Lena Creighton,Consumer,India,Kerela,Kerela,South,FUR-FU-10003268,Furniture,MCBs & DBs,Eldon Radial Chair Mat for Low to Medium Pile Carpets,145.94,3,23.988,0,COD
7492,US-2020-118598,16-11-2020,16-11-2020,Same Day,CM-12190,Charlotte Melton,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10002583,Technology,LED,iOttie HLCRIO102 Car Mount,160.94,6,5.997,0,Cards
9667,CA-2020-157448,16-11-2020,20-11-2020,Standard Class,LC-16885,Lena Creighton,Consumer,India,Kerela,Kerela,South,FUR-FU-10001847,Furniture,MCBs & DBs,Eldon Image Series Black Desk Electrical Fans,94.42,3,4.4712,0,COD
7589,CA-2020-122945,16-11-2020,22-11-2020,Standard Class,MB-18085,Mick Brown,Consumer,India,Kerela,Kerela,South,FUR-FU-10001196,Furniture,MCBs & DBs,DAX Cubicle Frames - 8x10,100.31,3,5.193,0,COD
8192,US-2020-155866,17-11-2020,21-11-2020,Standard Class,CC-12370,Christopher Conant,Consumer,India,Karnataka,Bangalore,South,FUR-FU-10004091,Furniture,MCBs & DBs,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",200.76,4,76.9816,0,COD
5750,CA-2020-104913,18-11-2020,22-11-2020,Standard Class,DK-13090,Dave Kipp,Consumer,India,Karnataka,Bangalore,South,TEC-PH-10000923,Technology,LED,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",177.95,5,36.7255,0,COD
3444,CA-2020-168858,19-11-2020,23-11-2020,Standard Class,JD-16150,Justin Deggeller,Corporate,India,Karnataka,Bangalore,South,OFF-AP-10003849,Office Supplies,Home Automation,Hoover Shoulder Vac Commercial Portable Vacuum,1538.74,7,626.185,0,Cards
1479,CA-2020-121468,19-11-2020,20-11-2020,First Class,KD-16345,Katherine Ducich,Consumer,India,Kerela,Kerela,South,TEC-PH-10000376,Technology,LED,Square Credit Card Reader,149.968,4,2.3976,0,Cards
2945,CA-2020-126242,19-11-2020,24-11-2020,Standard Class,MC-18100,Mick Crebagga,Consumer,India,Kerela,Kerela,South,FUR-FU-10002685,Furniture,MCBs & DBs,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",130.7,1,7.106,0,Cards
547,CA-2020-162929,19-11-2020,22-11-2020,First Class,AS-10135,Adrian Shami,Home Office,India,Karnataka,Bangalore,South,OFF-BI-10000404,Office Supplies,Wire and Cables,Avery Printable Repositionable Plastic Tabs,158.28,6,13.932,0,COD
6950,CA-2020-143021,19-11-2020,19-11-2020,Same Day,AP-10720,Anne Pryor,Home Office,India,Karnataka,Bangalore,South,OFF-BI-10001628,Office Supplies,Wire and Cables,"Acco Data Flex Cable Posts For Top & Bottom Load Wire and Cables, 6"" Capacity",159.408,7,18.2525,0,Cards
